chunk_id,filename,source_doc,chunk_index,chars
CC052::c007,CC052_c007.md,CC052,7,193
CC052::c008,CC052_c008.md,CC052,8,359
CC052::c009,CC052_c009.md,CC052,9,398
CC052::c010,CC052_c010.md,CC052,10,329
CC052::c011,CC052_c011.md,CC052,11,293
CC052::c012,CC052_c012.md,CC052,12,297
CC052::c013,CC052_c013.md,CC052,13,391
CC052::c014,CC052_c014.md,CC052,14,232
CC053::c000,CC053_c000.md,CC053,0,344
CC053::c001,CC053_c001.md,CC053,1,182
CC053::c002,CC053_c002.md,CC053,2,302
CC053::c003,CC053_c003.md,CC053,3,240
CC053::c004,CC053_c004.md,CC053,4,257
CC053::c005,CC053_c005.md,CC053,5,302
CC053::c006,CC053_c006.md,CC053,6,292
CC053::c007,CC053_c007.md,CC053,7,379
CC053::c008,CC053_c008.md,CC053,8,377
CC053::c009,CC053_c009.md,CC053,9,380
CC053::c010,CC053_c010.md,CC053,10,168
CC053::c011,CC053_c011.md,CC053,11,389
CC053::c012,CC053_c012.md,CC053,12,381
CC053::c013,CC053_c013.md,CC053,13,390
CC053::c014,CC053_c014.md,CC053,14,268
CC054::c000,CC054_c000.md,CC054,0,395
CC054::c001,CC054_c001.md,CC054,1,347
CC054::c002,CC054_c002.md,CC054,2,390
CC054::c003,CC054_c003.md,CC054,3,272
CC054::c004,CC054_c004.md,CC054,4,251
CC054::c005,CC054_c005.md,CC054,5,393
CC054::c006,CC054_c006.md,CC054,6,336
CC054::c007,CC054_c007.md,CC054,7,296
CC054::c008,CC054_c008.md,CC054,8,362
CC054::c009,CC054_c009.md,CC054,9,275
CC054::c010,CC054_c010.md,CC054,10,346
CC054::c011,CC054_c011.md,CC054,11,174
CC054::c012,CC054_c012.md,CC054,12,372
CC054::c013,CC054_c013.md,CC054,13,397
CC055::c000,CC055_c000.md,CC055,0,300
CC055::c001,CC055_c001.md,CC055,1,141
CC055::c002,CC055_c002.md,CC055,2,399
CC055::c003,CC055_c003.md,CC055,3,301
CC055::c004,CC055_c004.md,CC055,4,343
CC055::c005,CC055_c005.md,CC055,5,219
CC055::c006,CC055_c006.md,CC055,6,209
CC055::c007,CC055_c007.md,CC055,7,280
CC055::c008,CC055_c008.md,CC055,8,169
CC055::c009,CC055_c009.md,CC055,9,246
CC055::c010,CC055_c010.md,CC055,10,244
CC055::c011,CC055_c011.md,CC055,11,352
CC055::c012,CC055_c012.md,CC055,12,383
CC055::c013,CC055_c013.md,CC055,13,215
CC055::c014,CC055_c014.md,CC055,14,391
CC055::c015,CC055_c015.md,CC055,15,364
CC056::c000,CC056_c000.md,CC056,0,393
CC056::c001,CC056_c001.md,CC056,1,385
CC056::c002,CC056_c002.md,CC056,2,391
CC056::c003,CC056_c003.md,CC056,3,241
CC056::c004,CC056_c004.md,CC056,4,350
CC056::c005,CC056_c005.md,CC056,5,338
CC056::c006,CC056_c006.md,CC056,6,273
CC056::c007,CC056_c007.md,CC056,7,357
CC056::c008,CC056_c008.md,CC056,8,99
CC056::c009,CC056_c009.md,CC056,9,377
CC056::c010,CC056_c010.md,CC056,10,395
CC056::c011,CC056_c011.md,CC056,11,259
CC056::c012,CC056_c012.md,CC056,12,397
CC056::c013,CC056_c013.md,CC056,13,312
CC057::c000,CC057_c000.md,CC057,0,349
CC057::c001,CC057_c001.md,CC057,1,332
CC057::c002,CC057_c002.md,CC057,2,378
CC057::c003,CC057_c003.md,CC057,3,365
CC057::c004,CC057_c004.md,CC057,4,333
CC057::c005,CC057_c005.md,CC057,5,364
CC057::c006,CC057_c006.md,CC057,6,380
CC057::c007,CC057_c007.md,CC057,7,349
CC057::c008,CC057_c008.md,CC057,8,297
CC057::c009,CC057_c009.md,CC057,9,268
CC057::c010,CC057_c010.md,CC057,10,378
CC057::c011,CC057_c011.md,CC057,11,336
CC057::c012,CC057_c012.md,CC057,12,253
CC057::c013,CC057_c013.md,CC057,13,192
CC058::c000,CC058_c000.md,CC058,0,385
CC058::c001,CC058_c001.md,CC058,1,380
CC058::c002,CC058_c002.md,CC058,2,298
CC058::c003,CC058_c003.md,CC058,3,395
CC058::c004,CC058_c004.md,CC058,4,263
CC058::c005,CC058_c005.md,CC058,5,325
CC058::c006,CC058_c006.md,CC058,6,354
CC058::c007,CC058_c007.md,CC058,7,113
CC058::c008,CC058_c008.md,CC058,8,339
CC058::c009,CC058_c009.md,CC058,9,378
CC058::c010,CC058_c010.md,CC058,10,354
CC058::c011,CC058_c011.md,CC058,11,339
CC058::c012,CC058_c012.md,CC058,12,340
CC058::c013,CC058_c013.md,CC058,13,232
CC059::c000,CC059_c000.md,CC059,0,292
CC059::c001,CC059_c001.md,CC059,1,305
CC059::c002,CC059_c002.md,CC059,2,307
CC059::c003,CC059_c003.md,CC059,3,360
CC059::c004,CC059_c004.md,CC059,4,369
CC059::c005,CC059_c005.md,CC059,5,353
CC059::c006,CC059_c006.md,CC059,6,358
CC059::c007,CC059_c007.md,CC059,7,383
CC059::c008,CC059_c008.md,CC059,8,388
CC059::c009,CC059_c009.md,CC059,9,390
CC059::c010,CC059_c010.md,CC059,10,374
CC059::c011,CC059_c011.md,CC059,11,382
CC059::c012,CC059_c012.md,CC059,12,294
CC060::c000,CC060_c000.md,CC060,0,325
CC060::c001,CC060_c001.md,CC060,1,314
CC060::c002,CC060_c002.md,CC060,2,317
CC060::c003,CC060_c003.md,CC060,3,369
CC060::c004,CC060_c004.md,CC060,4,389
CC060::c005,CC060_c005.md,CC060,5,395
CC060::c006,CC060_c006.md,CC060,6,397
CC060::c007,CC060_c007.md,CC060,7,309
CC060::c008,CC060_c008.md,CC060,8,350
CC060::c009,CC060_c009.md,CC060,9,274
CC060::c010,CC060_c010.md,CC060,10,321
CC060::c011,CC060_c011.md,CC060,11,336
CC060::c012,CC060_c012.md,CC060,12,353
CC060::c013,CC060_c013.md,CC060,13,83
CC061::c000,CC061_c000.md,CC061,0,323
CC061::c001,CC061_c001.md,CC061,1,333
CC061::c002,CC061_c002.md,CC061,2,346
CC061::c003,CC061_c003.md,CC061,3,387
CC061::c004,CC061_c004.md,CC061,4,250
CC061::c005,CC061_c005.md,CC061,5,267
CC061::c006,CC061_c006.md,CC061,6,383
CC061::c007,CC061_c007.md,CC061,7,333
CC061::c008,CC061_c008.md,CC061,8,201
CC061::c009,CC061_c009.md,CC061,9,321
CC061::c010,CC061_c010.md,CC061,10,396
CC061::c011,CC061_c011.md,CC061,11,223
CC061::c012,CC061_c012.md,CC061,12,333
CC061::c013,CC061_c013.md,CC061,13,241
CC061::c014,CC061_c014.md,CC061,14,215
CC062::c000,CC062_c000.md,CC062,0,370
CC062::c001,CC062_c001.md,CC062,1,148
CC062::c002,CC062_c002.md,CC062,2,399
CC062::c003,CC062_c003.md,CC062,3,260
CC062::c004,CC062_c004.md,CC062,4,347
CC062::c005,CC062_c005.md,CC062,5,386
CC062::c006,CC062_c006.md,CC062,6,345
CC062::c007,CC062_c007.md,CC062,7,290
CC062::c008,CC062_c008.md,CC062,8,278
CC062::c009,CC062_c009.md,CC062,9,383
CC062::c010,CC062_c010.md,CC062,10,370
CC062::c011,CC062_c011.md,CC062,11,360
CC062::c012,CC062_c012.md,CC062,12,397
CC062::c013,CC062_c013.md,CC062,13,186
CC063::c000,CC063_c000.md,CC063,0,257
CC063::c001,CC063_c001.md,CC063,1,304
CC063::c002,CC063_c002.md,CC063,2,295
CC063::c003,CC063_c003.md,CC063,3,331
CC063::c004,CC063_c004.md,CC063,4,330
CC063::c005,CC063_c005.md,CC063,5,352
CC063::c006,CC063_c006.md,CC063,6,305
CC063::c007,CC063_c007.md,CC063,7,215
CC063::c008,CC063_c008.md,CC063,8,368
CC063::c009,CC063_c009.md,CC063,9,367
CC063::c010,CC063_c010.md,CC063,10,352
CC063::c011,CC063_c011.md,CC063,11,307
CC063::c012,CC063_c012.md,CC063,12,326
CC063::c013,CC063_c013.md,CC063,13,347
CC063::c014,CC063_c014.md,CC063,14,63
CC064::c000,CC064_c000.md,CC064,0,320
CC064::c001,CC064_c001.md,CC064,1,114
CC064::c002,CC064_c002.md,CC064,2,380
CC064::c003,CC064_c003.md,CC064,3,366
CC064::c004,CC064_c004.md,CC064,4,319
CC064::c005,CC064_c005.md,CC064,5,253
CC064::c006,CC064_c006.md,CC064,6,246
CC064::c007,CC064_c007.md,CC064,7,389
CC064::c008,CC064_c008.md,CC064,8,372
CC064::c009,CC064_c009.md,CC064,9,373
CC064::c010,CC064_c010.md,CC064,10,387
CC064::c011,CC064_c011.md,CC064,11,372
CC064::c012,CC064_c012.md,CC064,12,225
CC064::c013,CC064_c013.md,CC064,13,285
CC065::c000,CC065_c000.md,CC065,0,264
CC065::c001,CC065_c001.md,CC065,1,356
CC065::c002,CC065_c002.md,CC065,2,381
CC065::c003,CC065_c003.md,CC065,3,245
CC065::c004,CC065_c004.md,CC065,4,313
CC065::c005,CC065_c005.md,CC065,5,277
CC065::c006,CC065_c006.md,CC065,6,272
CC065::c007,CC065_c007.md,CC065,7,322
CC065::c008,CC065_c008.md,CC065,8,362
CC065::c009,CC065_c009.md,CC065,9,287
CC065::c010,CC065_c010.md,CC065,10,359
CC065::c011,CC065_c011.md,CC065,11,109
CC065::c012,CC065_c012.md,CC065,12,394
CC065::c013,CC065_c013.md,CC065,13,367
CC065::c014,CC065_c014.md,CC065,14,115
CC066::c000,CC066_c000.md,CC066,0,390
CC066::c001,CC066_c001.md,CC066,1,346
CC066::c002,CC066_c002.md,CC066,2,331
CC066::c003,CC066_c003.md,CC066,3,326
CC066::c004,CC066_c004.md,CC066,4,396
CC066::c005,CC066_c005.md,CC066,5,381
CC066::c006,CC066_c006.md,CC066,6,389
CC066::c007,CC066_c007.md,CC066,7,395
CC066::c008,CC066_c008.md,CC066,8,325
CC066::c009,CC066_c009.md,CC066,9,170
CC066::c010,CC066_c010.md,CC066,10,395
CC066::c011,CC066_c011.md,CC066,11,341
CC066::c012,CC066_c012.md,CC066,12,291
CC067::c000,CC067_c000.md,CC067,0,268
CC067::c001,CC067_c001.md,CC067,1,290
CC067::c002,CC067_c002.md,CC067,2,317
CC067::c003,CC067_c003.md,CC067,3,298
CC067::c004,CC067_c004.md,CC067,4,289
CC067::c005,CC067_c005.md,CC067,5,291
CC067::c006,CC067_c006.md,CC067,6,264
CC067::c007,CC067_c007.md,CC067,7,322
CC067::c008,CC067_c008.md,CC067,8,334
CC067::c009,CC067_c009.md,CC067,9,318
CC067::c010,CC067_c010.md,CC067,10,311
CC067::c011,CC067_c011.md,CC067,11,329
CC067::c012,CC067_c012.md,CC067,12,350
CC067::c013,CC067_c013.md,CC067,13,376
CC067::c014,CC067_c014.md,CC067,14,74
CC068::c000,CC068_c000.md,CC068,0,239
CC068::c001,CC068_c001.md,CC068,1,364
CC068::c002,CC068_c002.md,CC068,2,241
CC068::c003,CC068_c003.md,CC068,3,265
CC068::c004,CC068_c004.md,CC068,4,309
CC068::c005,CC068_c005.md,CC068,5,341
CC068::c006,CC068_c006.md,CC068,6,399
CC068::c007,CC068_c007.md,CC068,7,313
CC068::c008,CC068_c008.md,CC068,8,285
CC068::c009,CC068_c009.md,CC068,9,285
CC068::c010,CC068_c010.md,CC068,10,278
CC068::c011,CC068_c011.md,CC068,11,375
CC068::c012,CC068_c012.md,CC068,12,361
CC068::c013,CC068_c013.md,CC068,13,259
CC068::c014,CC068_c014.md,CC068,14,203
CC069::c000,CC069_c000.md,CC069,0,259
CC069::c001,CC069_c001.md,CC069,1,337
CC069::c002,CC069_c002.md,CC069,2,297
CC069::c003,CC069_c003.md,CC069,3,396
CC069::c004,CC069_c004.md,CC069,4,302
CC069::c005,CC069_c005.md,CC069,5,339
CC069::c006,CC069_c006.md,CC069,6,242
CC069::c007,CC069_c007.md,CC069,7,290
CC069::c008,CC069_c008.md,CC069,8,330
CC069::c009,CC069_c009.md,CC069,9,313
CC069::c010,CC069_c010.md,CC069,10,325
CC069::c011,CC069_c011.md,CC069,11,322
CC069::c012,CC069_c012.md,CC069,12,329
CC069::c013,CC069_c013.md,CC069,13,375
CC070::c000,CC070_c000.md,CC070,0,335
CC070::c001,CC070_c001.md,CC070,1,373
CC070::c002,CC070_c002.md,CC070,2,386
CC070::c003,CC070_c003.md,CC070,3,302
CC070::c004,CC070_c004.md,CC070,4,221
CC070::c005,CC070_c005.md,CC070,5,268
CC070::c006,CC070_c006.md,CC070,6,248
CC070::c007,CC070_c007.md,CC070,7,393
CC070::c008,CC070_c008.md,CC070,8,340
CC070::c009,CC070_c009.md,CC070,9,301
CC070::c010,CC070_c010.md,CC070,10,342
CC070::c011,CC070_c011.md,CC070,11,305
CC070::c012,CC070_c012.md,CC070,12,379
CC070::c013,CC070_c013.md,CC070,13,248
CC071::c000,CC071_c000.md,CC071,0,246
CC071::c001,CC071_c001.md,CC071,1,247
CC071::c002,CC071_c002.md,CC071,2,360
CC071::c003,CC071_c003.md,CC071,3,359
CC071::c004,CC071_c004.md,CC071,4,230
CC071::c005,CC071_c005.md,CC071,5,256
CC071::c006,CC071_c006.md,CC071,6,373
CC071::c007,CC071_c007.md,CC071,7,392
CC071::c008,CC071_c008.md,CC071,8,399
CC071::c009,CC071_c009.md,CC071,9,321
CC071::c010,CC071_c010.md,CC071,10,375
CC071::c011,CC071_c011.md,CC071,11,320
CC071::c012,CC071_c012.md,CC071,12,246
CC071::c013,CC071_c013.md,CC071,13,284
CC072::c000,CC072_c000.md,CC072,0,379
CC072::c001,CC072_c001.md,CC072,1,286
CC072::c002,CC072_c002.md,CC072,2,378
CC072::c003,CC072_c003.md,CC072,3,393
CC072::c004,CC072_c004.md,CC072,4,249
CC072::c005,CC072_c005.md,CC072,5,385
CC072::c006,CC072_c006.md,CC072,6,339
CC072::c007,CC072_c007.md,CC072,7,298
CC072::c008,CC072_c008.md,CC072,8,390
CC072::c009,CC072_c009.md,CC072,9,271
CC072::c010,CC072_c010.md,CC072,10,335
CC072::c011,CC072_c011.md,CC072,11,293
CC072::c012,CC072_c012.md,CC072,12,290
CC072::c013,CC072_c013.md,CC072,13,175
CC073::c000,CC073_c000.md,CC073,0,356
CC073::c001,CC073_c001.md,CC073,1,393
CC073::c002,CC073_c002.md,CC073,2,371
CC073::c003,CC073_c003.md,CC073,3,310
CC073::c004,CC073_c004.md,CC073,4,351
CC073::c005,CC073_c005.md,CC073,5,388
CC073::c006,CC073_c006.md,CC073,6,393
CC073::c007,CC073_c007.md,CC073,7,303
CC073::c008,CC073_c008.md,CC073,8,340
CC073::c009,CC073_c009.md,CC073,9,245
CC073::c010,CC073_c010.md,CC073,10,268
CC073::c011,CC073_c011.md,CC073,11,368
CC073::c012,CC073_c012.md,CC073,12,264
CC073::c013,CC073_c013.md,CC073,13,202
CC074::c000,CC074_c000.md,CC074,0,296
CC074::c001,CC074_c001.md,CC074,1,250
CC074::c002,CC074_c002.md,CC074,2,324
CC074::c003,CC074_c003.md,CC074,3,94
CC074::c004,CC074_c004.md,CC074,4,397
CC074::c005,CC074_c005.md,CC074,5,290
CC074::c006,CC074_c006.md,CC074,6,243
CC074::c007,CC074_c007.md,CC074,7,190
CC074::c008,CC074_c008.md,CC074,8,399
CC074::c009,CC074_c009.md,CC074,9,77
CC074::c010,CC074_c010.md,CC074,10,361
CC074::c011,CC074_c011.md,CC074,11,362
CC074::c012,CC074_c012.md,CC074,12,392
CC074::c013,CC074_c013.md,CC074,13,310
CC074::c014,CC074_c014.md,CC074,14,399
CC074::c015,CC074_c015.md,CC074,15,62
CC075::c000,CC075_c000.md,CC075,0,325
CC075::c001,CC075_c001.md,CC075,1,260
CC075::c002,CC075_c002.md,CC075,2,264
CC075::c003,CC075_c003.md,CC075,3,175
CC075::c004,CC075_c004.md,CC075,4,352
CC075::c005,CC075_c005.md,CC075,5,391
CC075::c006,CC075_c006.md,CC075,6,238
CC075::c007,CC075_c007.md,CC075,7,250
CC075::c008,CC075_c008.md,CC075,8,234
CC075::c009,CC075_c009.md,CC075,9,183
CC075::c010,CC075_c010.md,CC075,10,275
CC075::c011,CC075_c011.md,CC075,11,390
CC075::c012,CC075_c012.md,CC075,12,376
CC075::c013,CC075_c013.md,CC075,13,318
CC076::c000,CC076_c000.md,CC076,0,259
CC076::c001,CC076_c001.md,CC076,1,276
CC076::c002,CC076_c002.md,CC076,2,372
CC076::c003,CC076_c003.md,CC076,3,222
CC076::c004,CC076_c004.md,CC076,4,292
CC076::c005,CC076_c005.md,CC076,5,111
CC076::c006,CC076_c006.md,CC076,6,335
CC076::c007,CC076_c007.md,CC076,7,396
CC076::c008,CC076_c008.md,CC076,8,399
CC076::c009,CC076_c009.md,CC076,9,342
CC076::c010,CC076_c010.md,CC076,10,329
CC076::c011,CC076_c011.md,CC076,11,243
CC076::c012,CC076_c012.md,CC076,12,399
CC076::c013,CC076_c013.md,CC076,13,265
CC076::c014,CC076_c014.md,CC076,14,162
CC077::c000,CC077_c000.md,CC077,0,210
CC077::c001,CC077_c001.md,CC077,1,363
CC077::c002,CC077_c002.md,CC077,2,292
CC077::c003,CC077_c003.md,CC077,3,195
CC077::c004,CC077_c004.md,CC077,4,321
CC077::c005,CC077_c005.md,CC077,5,270
CC077::c006,CC077_c006.md,CC077,6,358
CC077::c007,CC077_c007.md,CC077,7,197
CC077::c008,CC077_c008.md,CC077,8,371
CC077::c009,CC077_c009.md,CC077,9,104
CC077::c010,CC077_c010.md,CC077,10,381
CC077::c011,CC077_c011.md,CC077,11,387
CC077::c012,CC077_c012.md,CC077,12,398
CC077::c013,CC077_c013.md,CC077,13,142
CC077::c014,CC077_c014.md,CC077,14,398
CC077::c015,CC077_c015.md,CC077,15,19
CC078::c000,CC078_c000.md,CC078,0,268
CC078::c001,CC078_c001.md,CC078,1,339
CC078::c002,CC078_c002.md,CC078,2,350
CC078::c003,CC078_c003.md,CC078,3,190
CC078::c004,CC078_c004.md,CC078,4,270
CC078::c005,CC078_c005.md,CC078,5,388
CC078::c006,CC078_c006.md,CC078,6,374
CC078::c007,CC078_c007.md,CC078,7,350
CC078::c008,CC078_c008.md,CC078,8,362
CC078::c009,CC078_c009.md,CC078,9,330
CC078::c010,CC078_c010.md,CC078,10,258
CC078::c011,CC078_c011.md,CC078,11,378
CC078::c012,CC078_c012.md,CC078,12,293
CC078::c013,CC078_c013.md,CC078,13,230
CC079::c000,CC079_c000.md,CC079,0,230
CC079::c001,CC079_c001.md,CC079,1,323
CC079::c002,CC079_c002.md,CC079,2,292
CC079::c003,CC079_c003.md,CC079,3,321
CC079::c004,CC079_c004.md,CC079,4,324
CC079::c005,CC079_c005.md,CC079,5,282
CC079::c006,CC079_c006.md,CC079,6,129
CC079::c007,CC079_c007.md,CC079,7,357
CC079::c008,CC079_c008.md,CC079,8,339
CC079::c009,CC079_c009.md,CC079,9,391
CC079::c010,CC079_c010.md,CC079,10,290
CC079::c011,CC079_c011.md,CC079,11,292
CC079::c012,CC079_c012.md,CC079,12,252
CC079::c013,CC079_c013.md,CC079,13,339
CC079::c014,CC079_c014.md,CC079,14,270
CC080::c000,CC080_c000.md,CC080,0,399
CC080::c001,CC080_c001.md,CC080,1,339
CC080::c002,CC080_c002.md,CC080,2,381
CC080::c003,CC080_c003.md,CC080,3,346
CC080::c004,CC080_c004.md,CC080,4,274
CC080::c005,CC080_c005.md,CC080,5,371
CC080::c006,CC080_c006.md,CC080,6,398
CC080::c007,CC080_c007.md,CC080,7,258
CC080::c008,CC080_c008.md,CC080,8,355
CC080::c009,CC080_c009.md,CC080,9,208
CC080::c010,CC080_c010.md,CC080,10,344
CC080::c011,CC080_c011.md,CC080,11,236
CC080::c012,CC080_c012.md,CC080,12,301
CC081::c000,CC081_c000.md,CC081,0,390
CC081::c001,CC081_c001.md,CC081,1,302
CC081::c002,CC081_c002.md,CC081,2,341
CC081::c003,CC081_c003.md,CC081,3,384
CC081::c004,CC081_c004.md,CC081,4,339
CC081::c005,CC081_c005.md,CC081,5,211
CC081::c006,CC081_c006.md,CC081,6,372
CC081::c007,CC081_c007.md,CC081,7,316
CC081::c008,CC081_c008.md,CC081,8,231
CC081::c009,CC081_c009.md,CC081,9,328
CC081::c010,CC081_c010.md,CC081,10,251
CC081::c011,CC081_c011.md,CC081,11,364
CC081::c012,CC081_c012.md,CC081,12,236
CC081::c013,CC081_c013.md,CC081,13,347
CC082::c000,CC082_c000.md,CC082,0,217
CC082::c001,CC082_c001.md,CC082,1,327
CC082::c002,CC082_c002.md,CC082,2,167
CC082::c003,CC082_c003.md,CC082,3,317
CC082::c004,CC082_c004.md,CC082,4,311
CC082::c005,CC082_c005.md,CC082,5,301
CC082::c006,CC082_c006.md,CC082,6,316
CC082::c007,CC082_c007.md,CC082,7,342
CC082::c008,CC082_c008.md,CC082,8,296
CC082::c009,CC082_c009.md,CC082,9,284
CC082::c010,CC082_c010.md,CC082,10,158
CC082::c011,CC082_c011.md,CC082,11,389
CC082::c012,CC082_c012.md,CC082,12,294
CC082::c013,CC082_c013.md,CC082,13,322
CC082::c014,CC082_c014.md,CC082,14,378
CC082::c015,CC082_c015.md,CC082,15,46
CC083::c000,CC083_c000.md,CC083,0,306
CC083::c001,CC083_c001.md,CC083,1,204
CC083::c002,CC083_c002.md,CC083,2,280
CC083::c003,CC083_c003.md,CC083,3,318
CC083::c004,CC083_c004.md,CC083,4,391
CC083::c005,CC083_c005.md,CC083,5,216
CC083::c006,CC083_c006.md,CC083,6,274
CC083::c007,CC083_c007.md,CC083,7,259
CC083::c008,CC083_c008.md,CC083,8,379
CC083::c009,CC083_c009.md,CC083,9,353
CC083::c010,CC083_c010.md,CC083,10,159
CC083::c011,CC083_c011.md,CC083,11,392
CC083::c012,CC083_c012.md,CC083,12,332
CC083::c013,CC083_c013.md,CC083,13,161
CC083::c014,CC083_c014.md,CC083,14,332
CC084::c000,CC084_c000.md,CC084,0,378
CC084::c001,CC084_c001.md,CC084,1,386
CC084::c002,CC084_c002.md,CC084,2,352
CC084::c003,CC084_c003.md,CC084,3,310
CC084::c004,CC084_c004.md,CC084,4,314
CC084::c005,CC084_c005.md,CC084,5,303
CC084::c006,CC084_c006.md,CC084,6,385
CC084::c007,CC084_c007.md,CC084,7,316
CC084::c008,CC084_c008.md,CC084,8,302
CC084::c009,CC084_c009.md,CC084,9,133
CC084::c010,CC084_c010.md,CC084,10,398
CC084::c011,CC084_c011.md,CC084,11,359
CC084::c012,CC084_c012.md,CC084,12,393
CC085::c000,CC085_c000.md,CC085,0,321
CC085::c001,CC085_c001.md,CC085,1,265
CC085::c002,CC085_c002.md,CC085,2,316
CC085::c003,CC085_c003.md,CC085,3,396
CC085::c004,CC085_c004.md,CC085,4,139
CC085::c005,CC085_c005.md,CC085,5,397
CC085::c006,CC085_c006.md,CC085,6,392
CC085::c007,CC085_c007.md,CC085,7,391
CC085::c008,CC085_c008.md,CC085,8,328
CC085::c009,CC085_c009.md,CC085,9,347
CC085::c010,CC085_c010.md,CC085,10,282
CC085::c011,CC085_c011.md,CC085,11,222
CC085::c012,CC085_c012.md,CC085,12,270
CC085::c013,CC085_c013.md,CC085,13,209
CC086::c000,CC086_c000.md,CC086,0,363
CC086::c001,CC086_c001.md,CC086,1,355
CC086::c002,CC086_c002.md,CC086,2,322
CC086::c003,CC086_c003.md,CC086,3,374
CC086::c004,CC086_c004.md,CC086,4,313
CC086::c005,CC086_c005.md,CC086,5,336
CC086::c006,CC086_c006.md,CC086,6,336
CC086::c007,CC086_c007.md,CC086,7,309
CC086::c008,CC086_c008.md,CC086,8,380
CC086::c009,CC086_c009.md,CC086,9,315
CC086::c010,CC086_c010.md,CC086,10,281
CC086::c011,CC086_c011.md,CC086,11,323
CC086::c012,CC086_c012.md,CC086,12,284
CC087::c000,CC087_c000.md,CC087,0,314
CC087::c001,CC087_c001.md,CC087,1,301
CC087::c002,CC087_c002.md,CC087,2,244
CC087::c003,CC087_c003.md,CC087,3,393
CC087::c004,CC087_c004.md,CC087,4,384
CC087::c005,CC087_c005.md,CC087,5,365
CC087::c006,CC087_c006.md,CC087,6,370
CC087::c007,CC087_c007.md,CC087,7,339
CC087::c008,CC087_c008.md,CC087,8,386
CC087::c009,CC087_c009.md,CC087,9,326
CC087::c010,CC087_c010.md,CC087,10,385
CC087::c011,CC087_c011.md,CC087,11,173
CC087::c012,CC087_c012.md,CC087,12,333
CC087::c013,CC087_c013.md,CC087,13,369
CC087::c014,CC087_c014.md,CC087,14,301
CC087::c015,CC087_c015.md,CC087,15,358
CC087::c016,CC087_c016.md,CC087,16,331
CC087::c017,CC087_c017.md,CC087,17,90
CC088::c000,CC088_c000.md,CC088,0,318
CC088::c001,CC088_c001.md,CC088,1,307
CC088::c002,CC088_c002.md,CC088,2,385
CC088::c003,CC088_c003.md,CC088,3,335
CC088::c004,CC088_c004.md,CC088,4,354
CC088::c005,CC088_c005.md,CC088,5,377
CC088::c006,CC088_c006.md,CC088,6,324
CC088::c007,CC088_c007.md,CC088,7,341
CC088::c008,CC088_c008.md,CC088,8,302
CC088::c009,CC088_c009.md,CC088,9,257
CC088::c010,CC088_c010.md,CC088,10,390
CC088::c011,CC088_c011.md,CC088,11,298
CC088::c012,CC088_c012.md,CC088,12,239
CC088::c013,CC088_c013.md,CC088,13,245
CC088::c014,CC088_c014.md,CC088,14,384
CC088::c015,CC088_c015.md,CC088,15,396
CC088::c016,CC088_c016.md,CC088,16,201
CC089::c000,CC089_c000.md,CC089,0,269
CC089::c001,CC089_c001.md,CC089,1,327
CC089::c002,CC089_c002.md,CC089,2,399
CC089::c003,CC089_c003.md,CC089,3,311
CC089::c004,CC089_c004.md,CC089,4,322
CC089::c005,CC089_c005.md,CC089,5,399
CC089::c006,CC089_c006.md,CC089,6,336
CC089::c007,CC089_c007.md,CC089,7,375
CC089::c008,CC089_c008.md,CC089,8,319
CC089::c009,CC089_c009.md,CC089,9,221
CC089::c010,CC089_c010.md,CC089,10,395
CC089::c011,CC089_c011.md,CC089,11,366
CC089::c012,CC089_c012.md,CC089,12,60
CC089::c013,CC089_c013.md,CC089,13,347
CC089::c014,CC089_c014.md,CC089,14,325
CC089::c015,CC089_c015.md,CC089,15,293
CC089::c016,CC089_c016.md,CC089,16,364
CC089::c017,CC089_c017.md,CC089,17,327
CC089::c018,CC089_c018.md,CC089,18,79
CC090::c000,CC090_c000.md,CC090,0,388
CC090::c001,CC090_c001.md,CC090,1,249
CC090::c002,CC090_c002.md,CC090,2,370
CC090::c003,CC090_c003.md,CC090,3,398
CC090::c004,CC090_c004.md,CC090,4,379
CC090::c005,CC090_c005.md,CC090,5,369
CC090::c006,CC090_c006.md,CC090,6,297
CC090::c007,CC090_c007.md,CC090,7,339
CC090::c008,CC090_c008.md,CC090,8,277
CC090::c009,CC090_c009.md,CC090,9,372
CC090::c010,CC090_c010.md,CC090,10,328
CC090::c011,CC090_c011.md,CC090,11,379
CC090::c012,CC090_c012.md,CC090,12,314
CC090::c013,CC090_c013.md,CC090,13,275
CC090::c014,CC090_c014.md,CC090,14,346
CC090::c015,CC090_c015.md,CC090,15,394
CC090::c016,CC090_c016.md,CC090,16,320
CC091::c000,CC091_c000.md,CC091,0,331
CC091::c001,CC091_c001.md,CC091,1,248
CC091::c002,CC091_c002.md,CC091,2,299
CC091::c003,CC091_c003.md,CC091,3,395
CC091::c004,CC091_c004.md,CC091,4,332
CC091::c005,CC091_c005.md,CC091,5,334
CC091::c006,CC091_c006.md,CC091,6,199
CC091::c007,CC091_c007.md,CC091,7,225
CC091::c008,CC091_c008.md,CC091,8,334
CC091::c009,CC091_c009.md,CC091,9,319
CC091::c010,CC091_c010.md,CC091,10,354
CC091::c011,CC091_c011.md,CC091,11,355
CC091::c012,CC091_c012.md,CC091,12,399
CC091::c013,CC091_c013.md,CC091,13,237
CC091::c014,CC091_c014.md,CC091,14,297
